Added to MB,Genre,Artist,Release Title,Link,Notes,,,,,,,,,,,,,,,,,,,,,,
,Experimental,Elvis Presley,The Elvis Presley Interview Record - An Audio Self-Portrait,,Different version here https://www.discogs.com/Elvis-Presley-The-Elvis-Presley-Interview-Record-An-Audio-Self-Portrait/master/1133911,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Siouxsie and the Bancshees,Song from the edge of the World,https://www.discogs.com/Siouxsie-And-The-Banshees-Song-From-The-Edge-Of-The-World-Columbus-Mix/release/530429,"7"" entry in MB",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Siouxsie and the Banshees,juju,https://www.discogs.com/Siouxsie-And-The-Banshees-Juju/release/422713,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Siouxsie and the Banshees,Kiss them for me (SIngle),https://www.discogs.com/Siouxsie-And-The-Banshees-Kiss-Them-For-Me/release/140290,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Siouxsie and the Banshees,Once Upon a Time/The Singles,https://www.discogs.com/Siouxsie-And-The-Banshees-Once-Upon-A-TimeThe-Singles/release/552852,Vinyl entry from other label in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Siouxsie and the Banshees,The Peel Sessions,https://www.discogs.com/Siouxsie-And-The-Banshees-The-Peel-Sessions/release/682328,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sir Douglas Quintet,Live Texas Tornado (Tex-Mex),https://www.discogs.com/The-Sir-Douglas-Quintet-The-Sir-Douglas-Quintet-Live/release/4353072,Unknown format (twice) in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sir Douglas Quintet,The Return of Doug Saldana ,https://www.discogs.com/Sir-Douglas-Quintet-The-Return-Of-Doug-Salda%C3%B1a/release/3696247,Unknown format in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sir Mix-A-Lot,Swass,https://www.discogs.com/Sir-Mix-A-Lot-Swass/release/457328,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sissy Bar,Magic Bunny,https://www.discogs.com/Sissy-Bar-Magic-Bunny-EP/release/2194248,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Six Finger Satellite,Rabies (Baby's Got The),https://www.discogs.com/Six-Finger-Satellite-Rabies-Babies-Got-The/release/2093434,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Skeptics,III,https://www.discogs.com/Skeptics-III/master/166226,Cd Entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Skin,One Thousand Years,https://www.discogs.com/Skin-One-Thousand-Years/release/197904,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Skinny Puppy,Spasmoltic,https://www.discogs.com/Skinny-Puppy-Spasmolytic/release/93490,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sky Cries Mary,Every Iceberg is Afire,https://www.discogs.com/Sky-Cries-Mary-Every-Iceberg-Is-Afire/release/1869613,Cd entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Slade,Play It Loud,https://www.discogs.com/Slade-Play-It-Loud/release/7071640,Vinyl entry from other label in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Slade,Sladest,https://www.discogs.com/Slade-Sladest/release/1100891,Vinyl entry from other label in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Slap,Untitled,https://www.discogs.com/Slap-Untitled/release/766900,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sleep Chamber,Sins Ov Obsession,https://www.discogs.com/Sleep-Chamber-Sins-Ov-Obsession/release/346675,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Slovenly,Thinking of Empire,https://www.discogs.com/Slovenly-Thinking-Of-Empire/release/453938,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Slovenly,We Shoot for the Moon,https://www.discogs.com/Slovenly-We-Shoot-For-The-Moon/release/453951,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Slovenly ,Riposte ,https://www.discogs.com/Slovenly-Riposte/release/453944,Unknown format entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Slowdive,Just For A Day ,https://www.discogs.com/Slowdive-Just-For-A-Day/release/531400,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Smack ,On You,https://www.discogs.com/Smack-On-You/release/2079909,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Smack ,Rattlesnake Bite ,https://www.discogs.com/Smack-Rattlesnake-Bite/release/2237316,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Small Faces ,The Best of British Rock ,https://www.discogs.com/Small-Faces-The-Best-Of-British-Rock/release/5022218,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Smashing Pumpkins ,I Am One ,https://www.discogs.com/Smashing-Pumpkins-I-Am-One/release/890302,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Smashing Pumpkins ,Peel Sessions ,https://www.discogs.com/Smashing-Pumpkins-Peel-Sessions/release/640267,CD Entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Smersh ,"The Beat From 20,000 Fathoms ",https://www.discogs.com/Smersh-The-Beat-From-20000-Fathoms/release/263232,no entry ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,"Smith, Patti ",Dream of Life ,https://www.discogs.com/Patti-Smith-Dream-Of-Life/release/9357550,vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Snakefinger,Against the Grain,https://www.discogs.com/Snakefinger-Against-The-Grain/release/323584,We have two copies on Vinyl,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Snakefinger,Greener Postures,https://www.discogs.com/Snakefinger-Greener-Postures/release/955374,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Snakefinger's Vestal Virgins,Night of Desirable Objects,https://www.discogs.com/Snakefingers-Vestal-Virgins-Night-Of-Desirable-Objects/release/320059,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Snakes of Shake,Southern Cross,https://www.discogs.com/Snakes-Of-Shake-Southern-Cross/release/3651314,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sneaky Feelings,Husband House,https://www.discogs.com/Sneaky-Feelings-Husband-House/release/865136,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sneaky Feelings,Waiting for Touchdown,https://www.discogs.com/Sneaky-Feelings-Waiting-For-Touchdown/release/1417943,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Social Distortion,Social Distortion,https://www.discogs.com/Social-Distortion-Social-Distortion/release/892239,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Soft Cell,Soul Inside,https://www.discogs.com/Soft-Cell-Soul-Inside/release/140284,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Soft Cell ,This Last Night in Sodom ,https://www.discogs.com/Soft-Cell-This-Last-Night-In-Sodom/release/55923,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Soft Machine ,Fourth ,https://www.discogs.com/Soft-Machine-Fourth/release/829844,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Soft Machine ,Volume Two ,https://www.discogs.com/The-Soft-Machine-Volume-Two/release/5046127,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Boom ,Spectrum ,https://www.discogs.com/Sonic-Boom-Spectrum/release/509668,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,100%,https://www.discogs.com/Sonic-Youth-100/release/1417993,Unkown format entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Death Valley '69/Lydia Lunch,https://www.discogs.com/Sonic-Youth-Lydia-Lunch-Death-Valley-69/release/381693,"7"" entry in MB",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Dirty,https://www.discogs.com/Sonic-Youth-Dirty/release/2769006,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Disappearer,https://www.discogs.com/Sonic-Youth-Disappearer/release/1191272,CD Entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,"Disappearer (12"" Promo)",https://www.discogs.com/Sonic-Youth-Disappearer/release/1007841,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,"Experimental Jet Set, Trash And No Star ",https://www.discogs.com/Sonic-Youth-Experimental-Jet-Set-Trash-And-No-Star/release/703500,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Goo,https://www.discogs.com/Sonic-Youth-Goo/release/9602372,Vinyl Entry from different label/version in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Kool thing,https://www.discogs.com/Sonic-Youth-Kool-Thing/release/1191261,CD Entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Sarpower ,https://www.discogs.com/Sonic-Youth-Starpower/release/564266,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Whore Moaning: Oz '93 Tour Edition,https://www.discogs.com/Sonic-Youth-Whores-Moaning-Oz-93-Tour-Edition/release/925232,CD Entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sonic Youth ,Youth Against Facism ,https://www.discogs.com/Sonic-Youth-Youth-Against-Fascism/release/609808,Vinyl entry from different label/barcode in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Soul Asylum,And the Horse they Rode in on,https://www.discogs.com/Soul-Asylum-And-The-Horse-They-Rode-In-On/release/1199409,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Soul Asylum,Clam Dip and Other Delights,https://www.discogs.com/Soul-Asylum-Clam-Dip-Other-Delights/release/1729400,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Soul Asylum,Standing in the Doorway/James at 16,https://www.discogs.com/Soul-Asylum-Standing-In-The-Doorway/release/2107275,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Souled American,Around the Horn,https://www.discogs.com/Souled-American-Around-The-Horn/release/503066,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Souled American,Fe,https://www.discogs.com/Souled-American-Fe/release/503053,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Souled American,Flubber,https://www.discogs.com/Souled-American-Flubber/release/503073,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spacemen 3,Dreamweapon,https://www.discogs.com/Spacemen-3-Dreamweapon/release/381711,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spacemen 3,Losing Touch With Your Mind,https://www.discogs.com/Spacemen-3-Losing-Touch-With-Your-Mind/release/397411,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spacemen 3,Performance,https://www.discogs.com/Spacemen-3-Performance/release/371216,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spacemen 3,The Perfect Prescription,https://www.discogs.com/Spacemen-3-The-Perfect-Prescription/release/589018,Vinyl Entry from different label/version in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sparks,Interior Design,https://www.discogs.com/Sparks-Interior-Design/release/843296,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Speed The Plough ,Speed The Plough ,https://www.discogs.com/Speed-The-Plough-Speed-The-Plough/release/3385374,Unknown format entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spinal Tap ,"The Original Soundtrack From the Motion Picture ""This Is Spinal Tap""",https://www.discogs.com/Spinal-Tap-From-The-Original-Motion-Picture-Soundtrack-This-Is-Spinal-Tap/release/9861728,CD Entry on MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spiral Jetty ,Art's Sand Bar ,https://www.discogs.com/Spiral-Jetty-Arts-Sand-Bar/release/2210408,No Title entry in MB  ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spiral Jetty ,Dogstar ,https://www.discogs.com/Spiral-Jetty-Dogstar/release/720072,No Title entry in MB  ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spiral Jetty ,Tour of Homes ,https://www.discogs.com/Spiral-Jetty-Tour-Of-Homes/release/1566082,No title entry in MB  ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spirit,The Family That Plays Together ,https://www.discogs.com/Spirit-The-Family-That-Plays-Together/release/1271736,Unknown format entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Split Enz ,Conflicting Emotions,https://www.discogs.com/Split-Enz-Conflicting-Emotions/release/1077708,Unknown Format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Split Enz ,History Never Repeats: The Best of the Split Enz,https://www.discogs.com/Split-Enz-History-Never-Repeats-The-Best-Of-Split-Enz/release/1414426,Unknown Format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Split Enz ,Waiata,https://www.discogs.com/Split-Enz-Waiata/release/2243835,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sport of Kings,On a Tall Building,https://www.discogs.com/Sport-Of-Kings-On-A-Tall-Building/release/1801359,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sport of Kings,Parade,https://www.discogs.com/Sport-Of-Kings-Parade/release/2438051,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sport of Kings,Sing Mary Sing,https://www.discogs.com/Sport-Of-Kings-Sing-Mary-Sing/release/1996274,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spot 1019,Spot 1019,https://www.discogs.com/Spot-1019-Spot-1019/release/1935251,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Spot 1019,This World Owes me a Buzz,https://www.discogs.com/Spot-1019-This-World-Owes-Me-A-Buzz/release/2165067,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Squeeze,Cool For Cats,https://www.discogs.com/Squeeze-Cool-For-Cats/release/518003,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stan Ridgway,Mosquitos,https://www.discogs.com/Stan-Ridgway-Mosquitos/release/2261236,multiple versions in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Starlings ,The Last One ,https://www.discogs.com/Starlings-The-Last-One/release/1921422,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Steel Pole Bath Tub ,Tulip ,https://www.discogs.com/Steel-Pole-Bath-Tub-Tulip/release/1970772,Unknown format entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Steeleye Span ,Now We Are Six ,https://www.discogs.com/Steeleye-Span-Now-We-Are-Six/release/2374069,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stephen Ashman,Cooler than Death,https://www.discogs.com/Stephen-Ashman-Zasu-Pitts-Memorial-Orchestra-Cooler-Than-Death/release/5030142,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stephen Mallinder,Pow Wow Plus,https://www.discogs.com/Stephen-Mallinder-Pow-Wow-Plus/release/748450,Cd record in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stereo MC's,Supernatural ,https://www.discogs.com/Stereo-MCs-Supernatural/release/152969,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Steve Jordan,El Corrido De Jhonny El Pachuco,https://www.discogs.com/Steve-Jordan-El-Corrido-De-Jhonny-El-Pachuco/release/2832148,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Steve Kilbey,The Slow Crack,https://www.discogs.com/Steve-Kilbey-The-Slow-Crack/release/1121523,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Steve Kilbey,Unearthed,https://www.discogs.com/Steve-Kilbey-Unearthed/release/1622077,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Steve Wynn,Kerosene Man,https://www.discogs.com/Steve-Wynn-Kerosene-Man/release/3725029,Cd entry in Mb,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Steve Wynn,Straight to the Swapmeet: Legendary Authorized Bootlegs Volume 1,https://www.discogs.com/Steve-Wynn-Straight-To-The-Swapmeet-Legendary-Authorized-Bootleg-Volume-1/release/3723634,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stevie Wonder,Looking Back,https://www.discogs.com/Stevie-Wonder-Looking-Back/release/9632258,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stiff Little Fingers ,Inflammable Material ,https://www.discogs.com/Stiff-Little-Fingers-Inflammable-Material/release/1936651,Vinyl entry from different label in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Still Life,Away From this Town (Single),https://www.discogs.com/Still-Life-Away-From-This-Town/release/1026757,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Straightjacket Fits,Hail ,https://www.discogs.com/Straitjacket-Fits-Hail/release/3354953,2nd copy released on Rough Trade/cd entry in MB for Rough Trade,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Strange Parcels,Disconnection,https://www.discogs.com/Strange-Parcels-Disconnection/release/4147754,Cd entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Strawberry Switchblade,Who Knows What Love Is? (Single),https://www.discogs.com/Strawberry-Switchblade-Who-Knows-What-Love-Is/release/615765,"7"" entry in MB",,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Student Nurse,As Seen on TV,https://www.discogs.com/Student-Nurse-As-Seen-On-T-V-A-Four-Song-EP/release/2140648,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stump,A fierce pancake,https://www.discogs.com/Stump-A-Fierce-Pancake/release/479057,Unknown format entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Stump,Four Track Sampler,https://www.discogs.com/Stump-Four-Track-Sampler-For-Promotional-Purposes-Only/release/1363754,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sturm Group,Century Ho,https://www.discogs.com/Sturm-Group-Century-Ho/release/315380,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suburbs,Waiting (Club Mix),https://www.discogs.com/The-Suburbs-Waiting/release/1299706,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suicidal Tendencies,Controlled By Hatred/ Feel Like Shit... Deja-Vu,https://www.discogs.com/Suicidal-Tendencies-Controlled-By-Hatred-Feel-Like-Shit-Deja-Vu/release/955719,Vinyl not in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suicide,A Way of Life,https://www.discogs.com/Suicide-A-Way-Of-Life/release/186159,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sun Dial,Exploding in Your Mind,https://www.discogs.com/Sun-Dial-Exploding-In-Your-Mind/release/747637,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sunday All Over the World,Kneeling At The Shrine,https://www.discogs.com/Sunday-All-Over-The-World-Kneeling-At-The-Shrine/release/1885798,in MB as CD,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suns of Arqa,Alap-Joe-Jhala,https://www.discogs.com/Suns-Of-Arqa-Alap-Joe-Jhala/release/3235312,this album not in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suns of Arqa,Arqaology Wadada 1979-1986,https://www.discogs.com/Suns-Of-Arqa-Arqaology-Wadada-1979-1986/release/2506984,not in MB at all,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suns of Arqa,Jaggernaut,https://www.discogs.com/Suns-Of-Arqa-Jaggernaut/release/766977,not in MB at all - different than the Whirling Dub version,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Supersnazz,Superstupid!,https://www.discogs.com/Supersnazz-Superstupid/release/3115277,CD only in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suz Quatro,Rock Hard,https://www.discogs.com/Suzi-Quatro-Rock-Hard/release/707740,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Suzanne Vega,Days Of Open Hand,https://www.discogs.com/Suzanne-Vega-Days-Of-Open-Hand/release/2447306,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Suzanne Vega,Gypsy,https://www.discogs.com/Suzanne-Vega-Gypsy/release/1401843,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Suzanne Vega,Solitude Standing,https://www.discogs.com/Suzanne-Vega-Solitude-Standing/release/519991,multiple entries in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Suzi Quatro,Greatest Hits,https://www.discogs.com/Suzi-Quatro-Greatest-Hits/release/1496288,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Swans,Love Will Tear Us Apart,https://www.discogs.com/Swans-Love-Will-Tear-Us-Apart/release/646798,this version not in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Swans,The Burning World,https://www.discogs.com/Swans-The-Burning-World/release/391232,CD in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Swans,White Light from the Mouth of Infinity,https://www.discogs.com/Swans-White-Light-From-The-Mouth-Of-Infinity/release/679760,Cd only in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sweet Baby,It's a Girl!,https://www.discogs.com/Sweet-Baby-Its-A-Girl/release/3014109,CD only in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Swell Maps,Collision Time,https://www.discogs.com/Swell-Maps-Collision-Time/release/402839,Rerelease only in MB not this version,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Swell Maps,Train Out of It,https://www.discogs.com/Swell-Maps-Train-Out-Of-It/release/381424,Cd only in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,swervedriver,Rave Down,https://www.discogs.com/Swervedriver-Rave-Down/release/3726790,wrong version in MB - we have Promo,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Swervedriver,Reel to Real,https://www.discogs.com/Swervedriver-Reel-To-Real/release/644678,CD in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Swervedriver,Son of a Mustang Ford,https://www.discogs.com/Swervedriver-Son-Of-Mustang-Ford/release/2773742,wrong version in MB - we have Promo,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Syd Barrett,The Madcap Laughs / Barrett,https://www.discogs.com/Syd-Barrett-The-Madcap-Laughs-Barrett/release/697994,This is a dual album-Each album has its own individual listing on MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Syd Barrett,The Peel Sessions,https://www.discogs.com/Syd-Barrett-The-Peel-Sessions/release/810375,CD listing on MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Sylvia Juncosa,One Thing,https://www.discogs.com/Sylvia-Juncosa-One-Thing/release/1162908,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,T. Rex,Electric Warrior,https://www.discogs.com/T-Rex-Electric-Warrior/release/7476138,multiple entries in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,T. Rex,Tanx,https://www.discogs.com/T-Rex-Tanx/release/2089697,multiple entries in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,T. Rex,The Slider,https://www.discogs.com/T-Rex-The-Slider/release/3161634,multiple entries in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,T.Rex,History Of T.Rex - The Singles Collection 1968-77 Volume 1,https://www.discogs.com/TRex-History-Of-TRex-The-Singles-Collection-1968-77-Volume-1/release/2754571,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,T.Rex,T.Rextasy: The Best Of T.Rex 1970 - 1973,https://www.discogs.com/T-Rex-T-Rextasy-The-Best-Of-T-Rex-1970-1973/release/1167023,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,T.S.O.L.,Dance With Me,https://www.discogs.com/TSOL-Dance-With-Me/release/374434,unknown entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,T.S.O.L.,Hit And Run,https://www.discogs.com/TSOL-Hit-And-Run/release/1609777,unknown entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Tack>>Head,Mind At The End Of The Tether,https://www.discogs.com/TackHead-Mind-At-The-End-Of-The-Tether/release/181068,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Tackhead,Dangerous Sex,https://www.discogs.com/Tackhead-Dangerous-Sex/release/130120,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Tackhead,Friendly As A Hand Grenade,https://www.discogs.com/Tackhead-Friendly-As-A-Hand-Grenade/release/445086,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Tackhead,Strange Things,https://www.discogs.com/Tackhead-Strange-Things/release/808073,CD entry in MB ,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Talking Heads,Naked,https://www.discogs.com/Talking-Heads-Naked/release/266416,multiple entries in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Talking Heads,True Stories,https://www.discogs.com/Talking-Heads-True-Stories/release/355382,multiple entries in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Tanita Tikaram,Ancient Heart,https://www.discogs.com/Tanita-Tikaram-Ancient-Heart/release/2372819,multiple entries in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Tater Totz,Mono! Stereo: Sgt. Shonen's Exploding Plastic Eastman Band Request,https://www.discogs.com/Tater-Totz-Mono-Stereo-Sgt-Shonens-Exploding-Plastic-Eastman-Band-Request/release/1837269,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,TDT,"Your Move 12"" 45RPM EP",https://picclick.co.uk/Tdt-Your-Move-12-NAKED-SRT9KLS2230-Picture-Sleeve-4-Track-162355814030.html,could only find here and Amazon which has no info,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Television,The Beatnigs,https://www.discogs.com/The-Beatnigs-Television/release/1635801,,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Television Personalities,Privilege,https://www.discogs.com/Television-Personalities-Privilege/release/4065434,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/Pop,Television Personalities,They Could Have Been Bigger Than The Beatles,https://www.discogs.com/Television-Personalities-They-Could-Have-Been-Bigger-Than-The-Beatles/release/385572,CD entry in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Tenko,Slope,https://www.discogs.com/Tenko-Slope-Gradual-Disappearance/release/826209,different catalog number in MB,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Tex and the Horseheads,Life's So Cool,https://www.discogs.com/Tex-The-Horseheads-Lifes-So-Cool/release/1321510,,,,,,,,,,,,,,,,,,,,,,,
,Rock/pop,Tex and the Horseheads,s/t,https://www.discogs.com/Tex-The-Horseheads-Tex-The-Horseheads/release/1321479,,,,,,,,,,,,,,,,,,,,,,,
